fake_1,fake_2,fake_3,fake_4,fake_5
0.0013438861348384857,0.0008226867572479248,0.0008429142777042389,0.0032606073588646893,0.003844297977674675
0.0013444606222862243,0.0008239887462072373,0.0006656959001140595,0.0032726240620531083,0.0030479899117238046
0.0016984005280488968,0.0010398364321403503,0.001216150725276947,0.004123014123789215,0.005556768580663871
0.002697457710718536,0.0016513667658977509,0.0014357992354946136,0.00654879934643879,0.006557597162712288
0.001996710655903244,0.001222356106441498,0.0012290607337074278,0.004845621450296784,0.005613754277814102
0.0019635459073537825,0.0012022453502826692,0.0017638050560073852,0.004769496689788246,0.00806267430423565
0.0022868712105506895,0.001400130684774399,0.0017409111503677369,0.005556272541037941,0.00795882119773693
0.002242599023198509,0.0013729282573871613,0.0015857284609394075,0.005447657801262284,0.007248586558688354
0.002171128637408638,0.0013290134326629638,0.0013693268541412353,0.005271866770140076,0.006258002834904861
0.0018549690940135957,0.0011353587464504242,0.0014976034108715058,0.004503079710952187,0.0068439697766191476
0.0018214638002866745,0.0011148647026233674,0.001479878390224457,0.004421578846923256,0.006760533302415085
0.0017601615794652938,0.0010773420290164947,0.001455772215517044,0.004271864347211266,0.006644120731342507
0.0012461797513717652,0.0007629578963928223,0.0018744923118667605,0.0030273683757103924,0.008554215597499085
0.0013721389719003677,0.000840286339920044,0.002204513991268158,0.003335918203047657,0.010067537783969117
0.0013619449593776703,0.0008337930695228577,0.0015094907824115752,0.0033072139099754334,0.006893325724590492
0.0011995404683703423,0.0007343323783092499,0.0012664473299102783,0.0029120084152139667,0.005775794275987817
0.0012225063123458863,0.0007484403506927491,0.0012635912243442536,0.002968144880286598,0.005766981705415916
0.001266835743998909,0.0007755293653421403,0.0013872760180549623,0.003075895343772316,0.006335850610721779
0.0013323707573765756,0.0008156614706926346,0.0013089571241455078,0.0032349920467056275,0.005979243638504219
0.0013480100610012054,0.0008251962767057419,0.0013284736816005706,0.003272622643462563,0.006067103137958718
0.0014253063686841966,0.0008725394562892914,0.0012893068138675689,0.003460348986140633,0.005888525279749108
0.0014331800155991555,0.000877371500533104,0.001264993840845108,0.003479475487820053,0.005778497167814445
0.0014669179373139381,0.000898044358294487,0.0011798769775943755,0.0035613912895835877,0.005388341673601341
0.0015050518416518212,0.0009214025543146134,0.001068554261715889,0.003653889422170067,0.0048753407665974614
0.0015051344223970414,0.0009215277687721253,0.0009542344901876449,0.003654657588950539,0.004350256054986191
0.0014494617112630844,0.0008876160190515518,0.0008655590508298874,0.0035212228343404774,0.003947599890220832
0.0013655706264728547,0.0008364129618816376,0.0007914716545658111,0.0033192517146982195,0.003612636875498962
0.001545431562578106,0.000946532483499527,0.000775471830757141,0.0037557621330536846,0.0035378915050513268
0.0015298898079151154,0.000937050204079628,0.0007915379498319626,0.0037183161303915024,0.0036130827301628114
0.0022545436599010465,0.0013805257932357788,0.0009382637236433029,0.005477248181454087,0.004285274370897484
0.0021601935156339643,0.0013224382654838563,0.0010059599969701768,0.005245340545526886,0.004591515893626881
0.002125965658640289,0.0013014970080070497,0.0010009022895412444,0.005162099780193711,0.004568900201607418
0.0015967990495914458,0.0009776415483169557,0.0011545016709880829,0.003875521852127457,0.00527342549203701
0.002211083260988617,0.001353872503440857,0.0014207496289329528,0.00537000486408844,0.006496798836577606
0.0022377036132568357,0.001370146449010849,0.001423052305372238,0.005435608293167496,0.006504948341239167
0.002770297724818611,0.0016962344006710053,0.0016208223942832949,0.006731440042010689,0.007405470647800637
0.002314404697036171,0.0014169788018875123,0.0014751813057975768,0.005621922428957368,0.006742117300022317
0.0027654210068935392,0.0016931559399776459,0.001595840120704651,0.006719032694450761,0.0072882708901054385
0.0028277285077327728,0.0017313419238739014,0.00160351356306839,0.006869594092718506,0.00732301774858303
0.002318330020522499,0.0014193834916763307,0.0014541043285446168,0.005631036873213196,0.00664491240917511
0.0022746438570970533,0.0013928079859428406,0.0011422104481773375,0.005526590307108307,0.00522476813136406
0.0019060924895757676,0.0011670669273548125,0.0010700301472263336,0.004628702996722603,0.0048912278094775195
0.0018603710868114471,0.0011392096833400726,0.001062863999994278,0.004518729956499481,0.004860970936108303
0.002755481088971519,0.0016871916906051635,0.0013897561673240663,0.006693849520436669,0.006354317649591637
0.0028560857572311397,0.001749010349910736,0.0011231682840900422,0.006940192379108811,0.005133355676520538
0.002612301410054588,0.001599523867767334,0.0009461763296442032,0.006346676082960511,0.004320554050195885
0.0032830114164108274,0.002010719026725769,0.001720790023000717,0.007975921650282288,0.007883293336022569
0.0033938863255733487,0.002078187312286377,0.0025239809993820193,0.008258146692863847,0.011519163810599517
0.004842614284967804,0.0029601870433502197,0.0029518094305114747,0.0116646762624897,0.013380509858716201
0.0037632043578380583,0.0023065144673995973,0.0017899777833538058,0.009149775536409761,0.0082992422574646
0.004045013377880478,0.0024767138616256716,0.0013935700897293093,0.00982038158928528,0.006376307838547897
0.004102688179230118,0.0025115108744316102,0.0018198102060871125,0.009967706473223115,0.00827519713579483
0.0041120759525054935,0.002517227019470215,0.0016751203183250425,0.009985899187675859,0.0076268583112842556
0.0029784559645408626,0.0018247697011642458,0.001191632742078781,0.007243643082729722,0.005467138319600296
0.003421417913650894,0.002095598782699585,0.001449764246137619,0.008318055190197373,0.006640063943851662
0.002665006179427528,0.0016320628182106018,0.001805399412305832,0.006476559750787163,0.008253080784667206
0.0025916162111515044,0.0015868453339748384,0.0018652841989116667,0.0062984574810184485,0.008520840599525643
0.002360600263690376,0.0014457733885459901,0.001169708812625885,0.005738325230828667,0.005348855363715363
0.0019191912122720719,0.0011749853448085785,0.0013193638269023895,0.004659990720502282,0.006024811863291931
0.0018337979026788712,0.0011227649704627992,0.0013096848074512482,0.004453512384048844,0.0059814957761652
0.0016363957502597809,0.0010019952015094757,0.0011063701901750564,0.003973445738903427,0.005044494841385555
0.0014095322050804138,0.000863644357126236,0.0007927817795591354,0.003427640011958027,0.003616109397400093
0.0013102104955071449,0.0008027351454906464,0.0007047884930090904,0.003185824762336159,0.0032148243786282063
0.00128886443159523,0.0007894557968788148,0.0007014732603149415,0.0031319165483631134,0.003197113598275852
0.0012933470838421821,0.0007921282605342865,0.0007048062626438141,0.0031419896051801685,0.0032113052093870166
0.0013023413025492667,0.000797615926068306,0.0007139571774916649,0.0031635892421521187,0.0032523391494042398
0.001312543711876297,0.0008039218888692857,0.0007429542485790253,0.0031887642592705726,0.003383659271288586
0.0012998954959863663,0.0007962147847824097,0.000784765237958908,0.0031579925478018764,0.003571980605412197
0.0012476150207871436,0.000764144907992363,0.0007972486410455703,0.0030301009357489588,0.0036256820031888006
0.0017155884214395524,0.0010496451811008453,0.0005962974075393677,0.004155797042004013,0.00270903706936903
0.0031129412271732326,0.001906434382598877,0.0009618989918546676,0.007561681152931595,0.004400872195649814
0.001720646510338211,0.0010534870878868103,0.000888213748128891,0.004177091150037194,0.00405313413827486
0.002629366491054916,0.0016103260175399782,0.0016129625383930206,0.006388292209855461,0.007384233348954392
0.0029619842090362544,0.0018140551702194214,0.001456355417163849,0.007201821614853287,0.006659884878385735
0.0025446433194631574,0.001558285708826065,0.0014409830514507294,0.006183374323002243,0.006581300135839654
0.0024555958666557308,0.001503850098054886,0.001506087237985611,0.005968904356709862,0.006887503483284187
0.00318507985255661,0.0019505509988479615,0.002282630825431824,0.007744051607004547,0.01043185657202072
0.004526993743395233,0.0027693543092422485,0.002935690248401642,0.01093780819927826,0.013387036811698151
0.002758119437908554,0.0016890537695102691,0.0018701257649974823,0.006689572115293885,0.008563684701312257
0.0030170438804382324,0.0018473336950950623,0.0017059366647319794,0.007330054397932434,0.007792455756056976
0.0026958956130498884,0.0016504051939659119,0.0018584526125507354,0.006546276383153343,0.008479912202943038
0.003313529054140472,0.0020275979892425537,0.0027877034787254333,0.00801598122870102,0.012712755125153732
0.0030864187159294126,0.0018899722353630066,0.0023124571684913636,0.007495645053736115,0.01057917479215927
0.0031291726150268553,0.0019159395949058533,0.0017376376036720275,0.007599470986477281,0.007938703026760292
0.003010208151554489,0.0018430527106933594,0.0017566828970031739,0.007312452526441956,0.008021706303346825
0.0026076805391067504,0.0015962166146450043,0.0022815228942947388,0.006332652606121445,0.010404004537451935
0.002394192592119598,0.0014657069400959015,0.002172090018184662,0.005812957634083176,0.009915448265660477
0.0024772810884469984,0.0015174999491386414,0.0011297711674289703,0.006025066711059952,0.0051794559055454254
0.0022131263860219953,0.0013547226742916107,0.001138515615852356,0.005373321174136543,0.00519616402326889
0.0019685746439451215,0.0012053809420280457,0.0010161405895071029,0.004781287659756089,0.004643964652109814
0.0017365924068445207,0.0010631464378051758,0.0012267540339546204,0.004214772461406136,0.005600708129394722
0.0017895958103889464,0.001095860447090149,0.0010480344239788054,0.00434618466054573,0.004788810257006359
0.0015116364695781708,0.00092598077217865,0.0007910755369977951,0.0036744545519865994,0.0036131699004656793
0.0013906105541342736,0.0008512099490575791,0.0006682106945829392,0.0033739444092430117,0.003043121644247246
0.0013233807735795022,0.0008094529614858627,0.0006290066782550811,0.003204968641749764,0.0028602001735455514
0.001281425593113327,0.0007834181443862916,0.0006001715902404785,0.00309978387658968,0.0027279425115770816
0.0013149024837368964,0.0008038835332803727,0.0005984339881854057,0.00318062030827179,0.0027206113257891656
0.0013377850898260116,0.0008180740282945633,0.0006086040307002067,0.0032380187869585995,0.002768019007284117
0.0011389345981830596,0.0006962153271846772,0.0005464674960987568,0.002754639378241444,0.0024861183626092194
0.0011938023843521119,0.0007303632454090118,0.0005854129139499664,0.002892942026308918,0.0026665775784737587
0.0008820147649103642,0.0005398597971611023,0.0006050790492610932,0.0021406753406442644,0.002760039658237171
0.0011592474170679093,0.0007097374604158402,0.0006441599521951676,0.002814667037180805,0.0029402791620678423
0.0012341941528672218,0.0007557052032165528,0.0011583003048019408,0.002996753773144627,0.005286657413232994
0.0015183212020153047,0.0009294585243873597,0.0012095254007892609,0.0036857311055578236,0.005527387084949684
0.001321931704198742,0.0008092181340866089,0.001231505299003601,0.003208162243715668,0.005614475321162415
0.001092575330352211,0.0006689708338193894,0.0009885762427167893,0.0026523792148150445,0.004508899473536682
0.001144226775383377,0.0007007028416805268,0.0009075330738143921,0.002779053853503609,0.004140330163527203
0.001167011248385334,0.0007146529660634995,0.0010552305225448608,0.002834492549351597,0.004816892772305679
0.0013064556636566162,0.0007998571799211502,0.0011036361698226929,0.0031715372503317834,0.00502904324172802
0.0012906227224225044,0.0007901759699993134,0.0010954143051223756,0.003132959389737988,0.004989996457982732
0.0012063499116057395,0.0007386991039924622,0.0009852043036537171,0.0029292875573553086,0.004490248090911579
0.001208998628770733,0.0007404596612863541,0.0009011267516927719,0.0029373378813780785,0.00411155763505764
0.001339570177411461,0.0008204747841768265,0.000807311037571907,0.003255534301749611,0.003682979839432907
0.0013146804430240631,0.0008052354560308456,0.0007471833992915153,0.0031951140478767397,0.0034078618915266514
0.0011975488193983078,0.0007335049168281556,0.0006513197962360382,0.0029105401739992144,0.0029739973293132303
0.0010389802806729316,0.0006360747472457886,0.0006012073028998375,0.0025225370407618523,0.0027445718289799215
0.0010558372669571877,0.0006462512717657089,0.0005883572418408393,0.0025617995486177446,0.0026845843703932285
0.0010386070244664191,0.0006357052282505035,0.0005847483519630432,0.0025200424492873193,0.002668192576754761
0.0010328810610527037,0.0006321344480924606,0.0005743678454475402,0.00250541217034235,0.0026203416944927693
0.001027007971023941,0.0006284712211303711,0.000562826992960453,0.0024904160723604202,0.0025673152030891897
0.0013295722120160102,0.0008133180693798065,0.0005451511684970855,0.003219758866778755,0.002484859598938298
0.0014948952861780166,0.0009147234515361787,0.000626577714474678,0.0036234468237079623,0.002854158577460718
0.0015786187269443512,0.0009667794958763123,0.0007505045775489807,0.0038353158042348863,0.003424621964383793
0.0014966849737519264,0.000916665683787346,0.000804615953953743,0.003637041708878422,0.0036703705632574082
0.0014255343236679078,0.000873094047706604,0.0007769507114009856,0.0034640866175807954,0.00354354389696188
0.0018060431786531448,0.001105771209400177,0.0008276343140916824,0.004385855190507317,0.003773321753133011
0.003504980573868179,0.002145884479682922,0.0010156539473848343,0.00851197297131195,0.004626663694668484
0.002989781282162094,0.0018311746374778748,0.001180557543428421,0.007265999360433961,0.005395790549505425
0.003366274712299728,0.0020613332049064636,0.0014751721862869263,0.008175234331241989,0.006732275425780487
0.0034053468682521816,0.0020852404491119385,0.0015906247440891268,0.008271694941870118,0.007259704344857407
0.003334895489429855,0.0020421480790786743,0.0016301243845539093,0.008101400949112322,0.007442545586217118
0.0033866820134872432,0.0020738748566322325,0.0017006068471984862,0.00822775551830902,0.007764980574835014
