fake_1,fake_2,fake_3,fake_4,fake_5
0.0011697965048903464,0.0007161896036081315,0.0012637945357875824,0.002840275788358593,0.005770388492334556
0.001307869466459179,0.000800947721403122,0.0011132386569099426,0.003176977013102913,0.005086270035196018
0.001820263422345543,0.0011144268767051696,0.0012195659820156096,0.004419555936805153,0.005575527956474495
0.0026093771316761014,0.0015974558846168518,0.0013162081185894012,0.006336642392031098,0.0060111402118093495
0.0019410599955076218,0.0011881738559417726,0.001347947681339264,0.00471066703056469,0.006157372784007263
0.0021201338954919815,0.0012980410710983277,0.0016696771327571868,0.005149303384176636,0.007633742519605828
0.0023596409835571286,0.0014446672455482484,0.0018248985354022982,0.005732928912392998,0.008340621408212852
0.0022873336919301984,0.001400341864030838,0.0016682804171161652,0.00555686799441948,0.007625570558894349
0.0021537234493249893,0.0013184182600193023,0.001439506405981064,0.005230149568668747,0.0065797780239469535
0.002042911625718498,0.001250426228445053,0.0013213120941238403,0.004959155862084771,0.006036761748183442
0.0019477368422502518,0.0011921201900653839,0.0012753105107860567,0.004727278725854302,0.005825934144247246
0.001651752410149002,0.0010109755055122374,0.0013966645542697908,0.004008622883311653,0.006381998201597405
0.001648340094899559,0.001008909489315033,0.001407758617790222,0.004000776659003639,0.00643188901184864
0.0016154783614629746,0.0009888482646160125,0.0014708303157405854,0.003920858587376022,0.006712153171885681
0.0014276465215438843,0.0008741179809980393,0.002024144733341217,0.0034700684592641833,0.00924133887826271
0.001460278620635891,0.0008944173411540986,0.0022117582801895143,0.003552816087058926,0.010107028585065079
0.0013443088956827164,0.0008229628012590409,0.0015071796123104094,0.0032638584137476925,0.006881899269808006
0.0012632422768229484,0.0007732813612632752,0.0012913832012729646,0.003066632479480648,0.005893335773933601
0.0012719599851125716,0.0007786455557756424,0.0012756887022571564,0.003087907081893826,0.005824216868866158
0.0012946956836337089,0.0007925144092254639,0.0013978509847240449,0.003143247894994164,0.0063850040459520335
0.0013226117723340034,0.0008096236840896607,0.0013071171287612916,0.0032109980062164306,0.005971199064839554
0.0012661569901460648,0.0007750711099319458,0.0013304262403564453,0.0030737656847156527,0.006074043690550994
0.0013506920003050805,0.0008268858448677064,0.0013059111181812286,0.003279321582666779,0.005963148775089454
0.001369827003096962,0.0008386516676359177,0.0012106183115558624,0.003325887526623154,0.005527545910466385
0.0014088134386295319,0.0008625654385499955,0.0010585397873239517,0.0034206337705768586,0.004828973923016263
0.001404436659132862,0.0008599851534776688,0.0009012981448488235,0.0034108563125647548,0.004108120838690472
0.0013505261086577416,0.000827107127111435,0.0008146411124782562,0.0032813723326243402,0.003714399936187935
0.0015879184432977676,0.0009724682823829651,0.0008287643734531402,0.0038577330813325886,0.0037772825920469283
0.0015175349690670014,0.0009293894575052262,0.0008835263196544647,0.003686627654782677,0.004029023485768508
0.0021746326603645323,0.0013315705613307952,0.0008433313165025711,0.005282289509526634,0.003849914235759449
0.002252993098711395,0.0013792520121746065,0.0011054941807107925,0.005470188565603638,0.005044560372222138
0.002175033662533188,0.0013314906315021516,0.0011640537325458525,0.005279814069024467,0.005313415225732994
0.0016350591250413895,0.0010010581270866394,0.0011859847251491547,0.003968353708139801,0.00541705765365429
0.0021605937876457214,0.0013229829327278137,0.0013973859790878296,0.005247779457322502,0.006390068497646523
0.0021778760173076627,0.0013335462764911652,0.0013395076636390686,0.0052901410535491945,0.006123921435464096
0.0027244511731618877,0.0016681821600608826,0.0015948435012416839,0.006619992731562997,0.007287845450032426
0.0022687066592926024,0.001389024372499466,0.0013762021605091095,0.005510535053960228,0.0062914006972200395
0.0025704144992584224,0.0015737125233821869,0.0016332551483230593,0.006244373361817742,0.007458980556715202
0.002625302583789253,0.0016072623984031678,0.0017615852598266602,0.00637691653226986,0.00804128103791542
0.0022052186407798768,0.00135022353689003,0.001483057076128006,0.005357015539757157,0.006780349745739173
0.0021558017679208755,0.0013201535598449706,0.0011125606391744615,0.0052384681836284645,0.005091734817016792
0.0018331537582630157,0.0011227558509521484,0.0009441230092363357,0.004455110426298523,0.004321230385590267
0.001808821863746071,0.001107808972995758,0.0009713851157741547,0.004395398758403207,0.004444787451017571
0.002306233803247833,0.00141222065250206,0.001140721106918335,0.0056031824932016375,0.005216321390259933
0.0027085008957141873,0.0016586942032985688,0.0009031866435127258,0.006582950849882508,0.004127014134216976
0.0025279585041755675,0.0015478262559585573,0.0008965680245475769,0.006141001732698823,0.004092945040155125
0.0032568694629425046,0.00199482568661499,0.0017979361657218932,0.007912229062668228,0.008239872952688408
0.003402017060732269,0.0020830172554664613,0.0025334288124160766,0.008276990540377045,0.011559233569491578
0.004764173821424866,0.0029138261334114074,0.002740692222507477,0.011513598497263336,0.01245162719427414
0.0037262300886863704,0.0022832101837806703,0.0017023522500114441,0.009050887008062745,0.007873173823345375
0.004050456259464645,0.002479833091896057,0.0013586251083927154,0.009830308885923768,0.0062101175540573116
0.004054069075798416,0.0024814717427902224,0.002016683364303589,0.009847047545067216,0.009163227754224014
0.004188262275671387,0.0025636143938713076,0.0017866487149314882,0.01016717307125702,0.008133460673082543
0.0029888259448760984,0.0018310745016746522,0.0012491604034023285,0.007267007269016648,0.005731477873910141
0.003327628675913238,0.0020379286066703798,0.0016096305195407866,0.008086883093468094,0.007365979438412858
0.002561431524967575,0.0015682230250053406,0.0019150714520530703,0.006218414928070451,0.008742775374043655
0.002520105082606697,0.001542755092781067,0.0018803627733306886,0.006120128591410065,0.00858290218054123
0.002283338419412994,0.0013984256045036316,0.0011190702710466385,0.005549326057783508,0.005116740649331284
0.0017961790510171891,0.001099530245464325,0.0012322942260818482,0.004358971481076623,0.005621502839911651
0.0017045115031951905,0.0010435530797653198,0.0011400597635822297,0.004137587304464722,0.005198093610394669
0.0015136642613166808,0.0009270315722637177,0.0008811442051248551,0.003676835124246025,0.004014459104228688
0.0013502450712675094,0.0008272061900310517,0.0007346543315963744,0.0032825758293785097,0.0033496673443800928
0.001304327694391632,0.000798895518582344,0.0006991019416766166,0.003169228494218731,0.003185804629463625
0.0013056052499169348,0.000799540992181778,0.0007017453927712441,0.003170843027583504,0.0031960541830844402
