fake_1,fake_2,fake_3,fake_4,fake_5
0.001170941975032711,0.0007168920294456482,0.001261884355934143,0.002843056403151894,0.005761685752261353
0.0013106284373158455,0.0008026414469890595,0.001105542102845192,0.0031837131903089525,0.005051205525685025
0.0018195992716306686,0.0011140179292373658,0.0012185061518268587,0.004417907179943467,0.005570608448374939
0.002610242367600822,0.0015979846374206544,0.001316382909210205,0.006338722045771027,0.0060119012677557
0.0019420734532827376,0.0011887947873287202,0.001349298531206131,0.00471312934910431,0.00616351757584877
0.002117083592032814,0.0012961748794727327,0.0016706393305377962,0.005141891603223229,0.0076380728626138684
0.002358860883926773,0.0014441905275993348,0.0018229171876029968,0.005731042186967278,0.008331615715611649
0.0022847203143590926,0.0013987417475395203,0.0016660681311206817,0.0055505052611745835,0.007615476768601609
0.0021537412651533127,0.0013184274689369202,0.0014368542377071383,0.005230172620765114,0.006567641549695205
0.0020414203532690047,0.0012495117739849092,0.0013203464094715118,0.0049555136308588035,0.006032321166384887
0.001947039396380806,0.0011916931823902131,0.001274699503572464,0.0047255810276187905,0.005823139795053674
0.0016511209704631806,0.0010105895356349946,0.0013968073371963502,0.004007091160169983,0.0063826420777923585
0.0016475040652507782,0.0010083981708698272,0.0014079548660831452,0.003998749138466263,0.006432773780215454
0.0016143439897054672,0.0009881550923995972,0.0014713874105529785,0.003918109004250908,0.006714648651469422
0.001427197767114067,0.0008738464073352815,0.0020266547445373533,0.0034690188795842175,0.009252863323081208
0.0014602701508158683,0.0008944138542823791,0.002211723590286255,0.003552809880725289,0.010106928145278167
0.0013433429711216926,0.0008223711506538391,0.001503873432071686,0.0032614929140128137,0.006866806762803268
0.0012632563688510894,0.0007732894525938034,0.0012922689560966492,0.00306666989480629,0.005897444414485168
0.0012725127138847351,0.0007789831564836503,0.001276815051229477,0.0030892506644643785,0.005829433613408279
0.001295055504953289,0.0007927345291786195,0.001396515691669464,0.003144118554941559,0.006378928663719368
0.001321079173004055,0.000808685045044899,0.0013068836871700288,0.003207273319414997,0.005970107292521667
0.001265175513243103,0.0007744710997753144,0.0013301649931983946,0.0030713859990753175,0.0060728347384817125
0.0013499169387573243,0.0008264127031974793,0.0013036265913562773,0.0032774433687843326,0.005952692421663476
0.0013697567620033265,0.000838609869878769,0.0012073486987667084,0.0033257149905480386,0.005512498315561486
0.001408074665879631,0.0008621148274354935,0.0010555803273038864,0.0034188474104322433,0.004815378826249313
0.001403471902822876,0.0008593968556337356,0.0008997540418224334,0.003408540286175156,0.004101105976987552
0.00134992876729908,0.0008267435983829499,0.0008136346135454177,0.003279947890392685,0.003709858098018837
0.0015891741671318054,0.0009732364670448304,0.000828908944519043,0.0038607798591770172,0.003777941166747284
0.0015180738248580933,0.0009297183410339356,0.0008840205613689422,0.0036879185721792225,0.004031221524763775
0.0021696816124671934,0.001328532691400528,0.0008388378564434052,0.005270182903162384,0.003829240379620266
0.0022480478920692444,0.0013762281791381836,0.0011019469145851135,0.005458214597455407,0.005028367518771362
0.0021705804356092454,0.0013287649707012176,0.0011590154711322784,0.005268994124285126,0.005290306317198944
0.0016309188433641434,0.0009985265688114166,0.0011842073146419525,0.003958306895247841,0.005408874260771942
